,time,ID,text,score,like,dislike,watch_movie
147,17.01.30 20:53,akakakak(wldy****),"한국영화의 발전을 위해서는 이런 영화는 더이상 만들지 않기를 바란다. 몇달전에 본것같은 내용들, 뻔한 웃음코드, 눈물짜내기 식의 한국감성 영화는 이제 지겹다. 이런 영화보다는 보고 또 볼만한 영화를 보고싶다 ",1,33,10,FALSE
148,17.02.05 1:31,Joyce(eyhy****),"댓글 알바 너무 심하네요. 현빈씨와 김주혁씨의 연기가 아까울 만큼 시나리오 거지 같네요. 그리고 유해진씨의 코믹한 연기를 기대했지, 찌질한 연기를 기대한 게 아니었습니다. 실망이네요. 이 영화가 1위라니. ",1,37,14,FALSE
149,17.01.18 12:18,동건맘(daru****),현빈 별로였는데 겁나 멋있네요.유해진씨 연기는 두말할필요없구요.시간 가는줄 모르고 재밌게봤어요. ,10,40,17,FALSE
151,17.10.30 19:36,프로필(ki38****),이제 치고 올라 가려고 상까지 받았는데 이게 무슨일이래 ㅠㅠ 형님 잊지않을께요 ㅠ ,10,25,3,FALSE
152,17.02.08 8:15,마빡핥기(spri****),해진씨 한테는 미안한 얘기지만 이딴 영화가 600만 이라는건 정말 심심한 사람들이 많다는거. ,1,29,7,FALSE
153,17.01.22 4:58,ekaql33(ekaq****),어떻게보면 조금 진부한 전개의 스토리를 현빈의 담담하면서도 깊이있는 눈빛+액션연기와 유해진의 코믹연기의 조합이 영화의 몰입도를 살리고 지루하지않게 해주었습니다 보는내내 현빈님 너무 멋있었어요! ,10,29,7,TRUE
154,17.01.18 18:34,rktnsdl(rkal****),현빈 넘 멋있어^^~ 믿고보는 유해진 연기에 푹빠졌다.코믹도 액션연기도 넘 좋고 영화대박나길~~ ,8,33,11,TRUE
155,17.01.18 21:39,리즈(dlwh****),재미있게  잘봤네요 현빈 넘 멋있고요 유해진 연기도 좋았어요~ ,9,38,16,TRUE
156,17.02.10 9:26,m1nt****,전형적인 꼬레아 시간낭비돈낭비 영화 ,1,44,22,TRUE
157,17.02.08 16:01,실버에쉬(girl****),이걸 재밌어하는 사람들이 이렇게 많다니 한국에서 살기 두렵다 ,1,44,22,FALSE
158,17.02.05 17:57,이진만(buzz****),훔...정말 돈아까웠어요ㅠㅠ ,1,46,24,TRUE
159,17.02.01 19:31,거북이(yes6****),"괜찮은 소재 였는 데...스토리 전개,연기,연출력 70년대 영화를 보는 듯 했다.중간에 나오려다가 가운데 좌석이어서 어쩔 수 없이 참고봤다 ",1,46,24,TRUE
160,17.01.29 21:55,웃어봐(vyse****),조금지루했어요 말도안되는 불사신 이게말이되냐?ㅋ ,1,52,30,TRUE
161,17.11.02 11:22,보라돌(bora****),혹시 보다가 불혀듯 구탱이형 이미지가 떠오르지 않을까 했는데 전혀 생각나지 않는 훌륭한 악역연기였습니다. 진짜 차기성인듯 얼마나 많은 훈련을 했을까 싶어 안쓰럽기도 하였구요. 고생하셨습니다. 감사합니다. 즐거웠습니다. 오늘 발인날이네요 명복을 빕니다. ,10,24,3,FALSE
162,17.02.02 22:31,Mars Greener(juba****),OOO 말 세번 반복하기도 아깝다. 돈노린 짜집기 상업영화. 의미없는 장편 찌라시. 아마도 닭년이나 찍찍이 투자받고 프로파갠다 목적으로 만들었을 듯. 역겹다. 볼거리로서의 집중력도 관객의 몫. 겨우 힘을 짜내서 일하는 영화인들이 보일지경 ,1,31,10,FALSE
163,17.01.18 15:58,badb****,처음부터 끝까지 재밌게 봤네요.. 강추 ,10,32,11,TRUE
164,17.02.08 21:43,란마루(ranm****),알바 짱난다...초딩들은 재밌을듯 ,1,33,12,FALSE
165,17.02.03 18:40,따뜻따뜻(sona****),"절대 보지 마세요알바들에게 완전 낚임... 내용 하나도 없는 쓰레기 영화시간, 돈 버리고 싶은 사람만 보세요공짜로 보여줘도 안 본다 ",1,36,15,FALSE
166,17.02.04 21:02,ssom****,평점높아서 봤더니 재미없어서 토나오는 줄 ,1,39,18,FALSE
167,17.02.04 10:08,잇걸(skye****),솔직히 지금인기는 거품많은거같네요.보면서 실망많이했습니다.크게웃기지도 구성이탄탄하지도 않은 한국식 코믹액션영화정도네요.같이본20대여성은 재밌었다고하던데 저한텐 가볍게 보기에도 아쉬움이 많은 영화였습니다유해진씨 정말 좋아하는배우인데 아쉽네요 ,1,39,18,FALSE
168,17.10.30 18:42,발카(leon****),영화 정말 재밌었는데....제 인생 첫 영화리뷰 남깁니다.김주혁의 연기는 최고였어요감사합니다 즐거웠습니다 명복을 빕니다. ,10,24,4,FALSE
169,17.11.01 0:03,4885(bhns****),이제 다시는 볼수없는 구탱이형 잘가십시오 ,10,26,6,FALSE
170,17.01.22 1:10,안전함(tjrt****),역시유해진!! 그리고 현빈과의 생각치못한케미 ,10,26,6,TRUE
171,17.10.31 12:07,1346****,"공조에서 현빈, 유해진은 안 보이고 김주혁님 밖에 안 보였는데... 더 이상 스크린에서 김주혁님의 모습을 볼 수 없다는게 정말 슬픕니다.. 하늘에서는 부디 푹 쉬시길... ",10,30,10,FALSE
172,17.01.18 19:51,두리님(wooa****),"현빈,유해진,김주혁 모두 연기를 잘했어요. ",10,30,10,FALSE
173,17.02.10 6:33,속삭임(zeus****),수갑차고 조수석부터 앉는거 보고 영화관 나옴 ,1,32,12,FALSE
174,17.02.08 17:38,김만기(mint****),몰입도가 이상하게 떨어져요... ,1,32,12,FALSE
175,17.02.11 3:50,제기동(crox****),공조 이후로 네이버 평점 죽어도 안 믿는다. 평점에 현빈 오빠 잘생겼단 말로 도배되어 있을 때 알아차렸어야했다. 최근 본 영화 중 가장 OO같은 결말이었다. ,1,34,14,FALSE
176,17.02.08 5:48,빌게이츠(wind****),이딴영화가 600만이라니ㅋ 요즘 어지간히 볼게 없나보다 ,1,35,15,FALSE
177,17.02.05 1:24,방갑숨니다(ruca****),진심 인생 최고 쓰레기 영화.. 도대체 500만이 어떻게 넘은건지.. 왠만한 영화 다 재밌게보지만 이건 보다가 사지가 뒤틀려서 죽을뻔 100만원 주고 보라해도 고통스러워서 못볼 영화네요 배우들이 아깝습니다.ㅉㅉ ,1,38,18,FALSE
178,17.10.31 13:45,lolom(mcmc****),벌써부터 김주혁씨가 그립네요...당신을 기억할게요ㅜㅜ ,10,20,1,FALSE
179,19.05.10 2:13,나가노 메이(ldy2****),윤아 진짜 웃겼음 ㅋㅋㅋ ,7,21,2,FALSE
180,17.02.11 3:32,아름다운인생(tomy****),유치하고 뻔하고. 설특선 영화로 티비에서 해줄듯... ,1,26,7,FALSE
181,17.02.09 23:19,thd1****,이게 600만인거에 충격먹음 우리나라 사람들 여가거리가 이렇게도없나요??? ,1,26,7,FALSE
182,17.02.01 22:16,슈슈(neww****),평론가점수가 맞네요 ㅠㅠ 스토리 너무 해요 ㅠㅠ 아 더킹 볼껄.. ,1,26,7,FALSE
183,17.02.07 22:31,담배맛사탕(arek****),돈 아깝다 -_- 영화 수준이 어째 가면갈수록 이모냥인지 ,1,27,8,FALSE
184,17.02.07 15:21,123(0_18****),"10점만점에 4.63과 6.67....,....평론가 평점, 전자가 공조 후자가 더킹. 공조가 더킹을 제치다니? 우리나라 수준 알 만하네ㅎㅎ 더킹 보고 공조 봤는데 진심 별로.5-6점 정도인데 과대평가 되어있어서 1점 준다 ",1,27,8,FALSE
185,17.01.18 19:57,거미(bubb****),"공조... 볼게없어봤는데 재밌었다    재밌었다는 평에 비공테러 가하는건 알바인가, 경쟁작 배우 팬덤인가. 그러지말지...  배우들 연기가 좋음 ",10,28,9,FALSE
186,17.02.10 14:32,도라에지(woal****),별점 잘 안남기는데 왠만하면 ,1,30,11,FALSE
187,17.02.05 11:33,김동균(ktts****),진짜 이게 재밌어??? 솔직히 까놓고 배우빨하고 설날빨이지 나도 저딴 시나리오 쓸수있것다 돈 존나아까워; 더킹을 한번더볼걸... 진짜 보는내내 하품 오질라게했버렸다 진짜 왠만하면 영화볼때 잠안오는데 거의 뭐 수면제급 불면증이신 사람들은 공조 꼭보시길! ,1,30,11,FALSE
188,17.02.07 14:44,냐하냐하(five****),최악이네 전개는 개연성 떨어지고 액션 세트는 70년대 007 수준이네 한심하다. 이런 영화가 1위나 하고 있고...한숨이 나온다 ,1,31,12,FALSE
189,17.02.05 18:38,블루베리(volf****),별로였음 유치하고 더킹이 더 나음 ,1,41,22,TRUE
190,17.01.18 13:13,유현(uhyu****),뻔하고 지겨운!! 알바들이 잼나다고 구라들을!! ,1,56,37,FALSE
191,17.10.31 0:06,Madness(rlar****),차기성... 김주혁씨 돌아와주세요.. 며칠 전만해도 멀쩡하시던분이 너무 갑작스레.. 명복을빕니다 ,10,19,1,FALSE
192,17.10.30 20:00,haong(johh****),김주혁님 연기 진짜 최고였습니다ㅠㅠ ,10,19,1,FALSE
193,17.11.02 21:33,설레이는 소년처럼(solo****),고 김주혁님. 당신의 연기를 더 이상 볼 수 없다고 생각하니 마음이 너무나 아픕니다. 그동안의 연기에 박수를 보내고 싶습니다. 부디 그곳에선 편안한 안식만 있기를 바랍니다.삼가 고인의 명복을 빕니다. ,10,20,2,FALSE
194,17.11.01 18:27,ㅇㅅㅇ(hos3****),"고 김주혁 배우님.. 갑작스럽게 운명을 달리하셔서, 많은 분들이 애통해합니다. 개인적 친분이 없음에도 가슴 한 곳이 먹먹해지네요. 매우 좋은 배우셨음에는 틀림이 없습니다.. 다시는 볼 수 없는 배우님 그 곳에선 부디 평안하시길.. ",10,20,2,FALSE
195,17.10.31 21:29,Malcon(kdh3****),정말 왜 착한사람들만 빨리 가시는지...하늘에서 부모님이랑 편안히 쉬세요 ,10,20,2,FALSE
196,17.10.30 23:37,굴애된장(dudr****),정말 믿기지가 않습니다. 하늘에서 편히 쉬시길. ,10,20,2,FALSE
197,17.02.09 15:49,머슬최(goda****),현빈 팬이나 좋아할만한 현빈팬울 위한 영ㅎ후 ,1,24,6,FALSE
198,17.02.08 12:46,검은도둑(rhch****),아‥정말 아무것도 남을게 없는 여운많이 아쉽네요동행인도 별로라고 하네요집에서 보면 될듯요 ,1,24,6,FALSE
199,17.02.02 20:59,만패불청(akum****),그 좋은 배우들을 데리고 영화를 이따우로 밖에 못만들까. 액션 스릴러  마니아로서  최근 극장에서 토쏠리기는 첨이네. 설정이나 대사나 장면이 무슨 80년대 영웅본색보다 못하냐 . 감독님 진심 공부좀 하쇼. 광고빨로 흥행한다지만 부끄럽지않나? ,1,24,6,FALSE
200,17.02.08 16:01,hit(sona****),현빈의 멋진 액션으로도 살리지 못한 얼토당토 않는 스토리.내용도 없는데 시간은 왜이리 긴지 중간에 나가고 싶은걸 꾹참았다 ,1,25,7,FALSE
201,17.02.10 10:32,이승기(dndh****),한극영화를 10년 후퇴시킨것같은 정말 재미없는 영화~~ 중간에 튀쳐나오고 싶은 충동이 한 두번이 아니었음... 정말 최악의 영화!! 1점 주기도 아깝다 진짜.. 스토리의 전개가 개연성이 하나도 없는 3류 영화느낌. ,1,26,8,FALSE
202,17.02.08 1:47,amic****,70년대 싸구려  액션영화  진부하고 현실성부족  북한미화  차라리 현재 우병우사태와맞물려 검사비리 파헤치는 더킹이 훨씬꿀잼 ,1,26,8,FALSE
203,17.02.07 23:42,littlemonster(jewe****),알바 너무 심한것 같아요....개연성부족에 억지스러움 투성이네요ㅡㅡㅋ관객들 수준을 너무 과소평가했어요. ,1,26,8,FALSE
204,17.02.03 22:34,Hi(sjh9****),처음으로 별점에 속고 댓글알바가 실제로 있다는걸 깨닫게해준 영화. 집중도 안되고  엔딩도 허술.  비슷한 느낌의 의형제가 훨씬더 정교하고 재밌다. ,1,28,10,FALSE
205,17.01.18 21:09,지선(edcr****),완전재밌음ㅠㅠㅠ고민말고 당장가서 볼것!! ,10,30,12,FALSE
206,17.02.05 16:54,gmlt****,그럭저럭 이였다고 생각 ,1,33,15,TRUE
207,17.01.18 16:14,황산바륨(rhfl****),레드히트 표절한것도 모자라 재미도 없다 ,1,64,46,FALSE
208,17.10.30 20:20,브라이언체이스(bruc****),주혁이형 최고입니다. ,10,17,0,FALSE
209,17.10.30 18:29,니가필요해(gadh****),고인의 명복을 빕니다... ,10,17,0,FALSE
210,17.01.29 15:07,달바라기(lees****),현빈은 멋있었는데 그거빼고 남는게 없다. ,1,19,2,FALSE
211,17.02.02 16:04,루이지(poiu****),주인공경찰새기 싸움도졸라못하고 그새기때문에 적두목도 놓치고 지 가족도 잡히고 그나저나 전개도 이상한게 차 뒤집혀서 못움직이고 강물까지빠지면 죽을각인데 후에보면 멀쩡히살아있는동시에 경찰가족뜬금납치.. 특히 영웅스러운대사쓸때마다 유치한느낌을 많이받았다. ,1,22,5,FALSE
212,17.02.09 17:51,ksyl****,평점왜이렇게높은지 이해가안감~ 6.5에서 7정도 사이임~ 처음부터그냥소재자체가 B급영화임 ,1,23,6,FALSE
213,17.02.08 0:30,dsky503(dlek****),앞부분은 유해진스러운 재밌는 요소들땜에 웃긴 했지만 정말 뻔한 영화.현빈 액션이 멋있긴 했지만 이 또한 그냥 뻔한 액션.그냥 킬링타임용으로 웃고 편하게 볼 수 있어 흥행은 이해되지만 평점은 정말 이해 안되네 ,1,23,6,FALSE
214,17.01.29 19:43,진술거부권(tota****),이 영화 재밌다고 한 사람들은 댓글 조작사건에 연루되있을 것이라고 생각됩니다 이참에 영화판 댓글 조작도 뿌리뽑아야 됩니다 특검님들 이것도 좀 수사해 주세요 ,1,24,7,FALSE
215,17.02.10 11:22,불사조송(8017****),진짜재미없네 젠장 ㅜㅜ 이것도 영화라고 쩝 ,1,25,8,FALSE
216,17.02.08 21:27,히트맨(1stn****),북괴뢰군이 주인공?   연평도무차별포격받은거 다 잊었냐 ,1,26,9,FALSE
217,17.02.07 19:57,conf****,개노잼인데 포장하느라 수고한다 알바들아  ㅋㅋㅋㅋ ,1,26,9,FALSE
218,17.02.06 15:19,강수정(cry5****),우리나라는 관객 수가 인구수 비례 영화 소비가 비약적인 영화 대국이지만 동시에 영화를 보는 안목은 후진국만 못함 작품성은 물론이 와 코믹 영화를 볼 때 필히 구비되어야 할 코믹 요소도 엉망인 영화가 떡하니 평점 8점대 이상 이게 말이 되냐? ,1,26,9,FALSE
219,17.02.07 14:03,Dark_reason(yung****),아오 아까운 내 돈 이딴  우뢰매급 쓰레기 영화 돈 주고 보지마세요 ,1,27,10,FALSE
220,17.01.18 22:28,델리만쥬(amj9****),"유쾌하고 재밌었음~ 설날에 연인,가족들끼리 보기 딱인듯! ㅋㅋㅋㅋ의외로 윤아가 너무 재밌었어 놀랬음ㅋㅋㅋ 빵빵터짐 ",10,28,11,FALSE
221,17.01.27 18:35,모래시계(kks0****),너무재밌어서1점줍니다! ,1,35,18,TRUE
222,17.11.09 0:34,오페라유령(fine****),다시보니 김주혁씨의 표정이며 연기가  너무 새로워보이네요. 또한 현빈과 유해진씨의 연기도 너무 좋습니다. ,10,16,0,FALSE
223,17.01.19 12:40,곽동하(dong****),ㅋㅋ기대 안했는데 재밌네요 액션신 굿! ,10,21,5,TRUE
224,17.01.18 15:38,푸우마누라(lsy9****),멋진영화입니다. 왜 현빈현빈하는지 알겠네요. ,10,24,8,TRUE
225,17.02.09 13:07,coff****,왠만해서 글안쓰는데.. 영화보는 내내 '이건 설날에 TV에서 방영해도 볼까?' 라는 생각까지 들었으니..할말 다한듯. ,1,25,9,FALSE
226,17.02.05 21:13,지경자(kaka****),최악의 스토리와 전개 난생 처음 보는 영화일 없는 영화 ,1,25,9,FALSE
227,17.02.04 12:19,vest****,"댓글알바들은 짧게 쓰는게특징. 88년작 &lt;레드히트&gt;본사람이면 더이상 이영화에대해 말안해도 알듯.거기에 억지웃음, 짜집기, 액션만을위한 말도안되는 스토리, 전형적인유치한영화..이런영화를 봐주니 한국영화발전이없는거지.스크린쿼터땜에 이딴영화흥행~ 슬프다 ",1,26,10,FALSE
228,17.01.30 13:07,KIMPPIPE(kykw****),개연성 없고 장면 장면 짜깁기된 영화.시간이 아깝다. ,1,26,10,FALSE
229,17.02.04 22:18,kyey****,정말 평점 안남기는데..정말 지루하고 재미없고 길어요...옆에 분은 나감... 김주혁만 연기.잘하거...뻔한 스토리....긴 영화.... 지루해서 죽을뻔.... 알바글 너무 하네요..속아서 영화바서 화나서 진실 평점 올림 ,1,27,11,FALSE
230,17.02.09 7:33,똥글잭슨(suzu****),뇌가 있음 이게 재밌을 수가 있나? ,1,28,12,FALSE
231,17.01.18 15:41,한빛엄마(yaak****),현빈님은 여전히 멋있고 유해진님은 여전히 재밌으시네요재밌게 잘 봤습니다 ,10,29,13,TRUE
232,17.01.29 9:48,초이(mega****),시나리오는 최악이고 개연성도없고이런 시나리오를 가지고 영화를 찍을 생각을 했다는 것에의문이 듭니다.영화보고나서 너무 어이가없어 화가났습니다케릭터을 잘못잡아준 탓인지 유해진 씨는 답답하다못해변하지 않는 그의 케릭터에 이제 식상함마저 느꼈습니다 ,1,30,14,FALSE
233,17.01.19 15:01,east****,"역시 cj는 대세의 흐름을 읽는 정치적 감각이 있네 ㅋㅋ 올겨울 정우성,조인성 대 현빈의 승자는 현빈이다. ",8,30,14,TRUE
234,17.01.19 12:48,kkim****,현빈을 좋아하면 보고 아니면 돈이 아까워요! 영화는 정말 못 많든 영화입니다! ,1,39,23,FALSE
235,17.01.18 18:31,세타(team****),알밥들에게 낚여서 본건 그렇다치고 북한 미화까지 하네. 정신나갓냐 ,1,65,49,FALSE
236,17.02.11 10:10,껌종이(myid****),영화 중간에 여자친구와 눈이 마주쳤다. 그리곤 속으로 서로 생각했겠지. 니가 골랐잖아 이 영화!!! 쒯!!!! ,1,19,4,FALSE
237,17.02.01 22:36,황산하(sanh****),"친구한테 보여주면 바로 현피각나는 영화,감동도 재미도 없는 그저 현빈 액션씬이 볼만한 영화,차라리 김치워리어가 더재밌을꺼같다 ",1,19,4,FALSE
238,17.01.18 23:36,가희민재맘(ysjk****),너무 재미있어요웃다가 진지하고 유해진님이랑 현빈님 케미 넘 좋아요 ,10,19,4,TRUE
239,17.02.11 2:06,capt****,괜찮은 소재와 검증된 연기자 모아서 나름 볼만한 액션씬을 한데 모으면 괜찮은 액션영화 한편 나와야 되는데.... 완성된 영화는 히안 하게도 쓰레기네....  억지스런 극전개로 도저히 영화에 몰입이 안됌.  진짜 쓰레기다. ,1,20,5,FALSE
240,17.02.10 1:40,레알(ahnp****),"10점 만점 기준 스토리 1점 (억지스러운 전개, 뻔한 결말, 지겨운 한국형 신파극, 말로만 특수부대인 적들), 액션 5점 (다대일 구도에서 싸움하는데도 여전히 뒤에서 기다려주는 착한 적들, 맞아도 충격없이 싸우는 주인공). 거의 현빈판 아저씨. ",1,20,5,FALSE
241,17.02.08 2:07,도라에몽(qhgp****),요즘 이렇게 영화성 없이 오로지 '배우빨'영화들이 흥행하니 ... 하... 안타깝다 한국영화의 질이 점점 후퇴하고 있다... ,1,20,5,FALSE
